City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max_Temp,Wind_Speed
160,ahipara,93,NZ,1613008627,67,-35.1667,173.1667,67.33,11.9
161,noyabrsk,100,RU,1613008629,86,63.1994,75.4507,-21.1,13.4
162,port hope,100,US,1613008630,67,43.9408,-82.7127,15.8,5.75
163,goderich,100,CA,1613008631,73,43.7501,-81.7165,15.8,1.14
164,mirnyy,100,RU,1613008632,91,62.5353,113.9611,-9.13,2.64
165,port lincoln,100,AU,1613008508,61,-34.7333,135.8667,71.35,15.88
166,geraldton,0,AU,1613008635,38,-28.7667,114.6,75.2,19.57
167,norman wells,20,CA,1613008488,76,65.282,-126.8329,-22,5.75
168,las palmas,90,ES,1613008637,77,28.4204,-14.0131,64.4,8.05
169,tilichiki,100,RU,1613008638,90,60.4667,166.1,-8,11.39
170,ponta do sol,86,PT,1613008496,77,32.6667,-17.1,61,1.01
171,kruisfontein,8,ZA,1613008521,91,-34.0033,24.7314,70,0.85
172,muroto,0,JP,1613008642,43,33.2833,134.15,53.6,6.91
173,maraa,55,BR,1613008643,81,-1.8333,-65.3667,76.87,2.51
174,dmitriyevka,75,RU,1613008645,84,54.75,55.3333,-4,6.71
175,hovd,23,MN,1613008646,55,48.0056,91.6419,10.81,4.59
176,fortuna,1,US,1613008647,81,40.5982,-124.1573,51.01,10.36
177,berdigestyakh,0,RU,1613008648,88,62.0989,126.6992,-7.8,5.41
178,harker heights,90,US,1613008649,100,31.0835,-97.6597,34,11.5
179,narsaq,0,GL,1613008651,27,60.9167,-46.05,33.8,32.21
180,esperance,90,AU,1613008496,59,-33.8667,121.9,64.4,17.27
181,komsomolskiy,54,UZ,1613008653,81,40.4272,71.7189,41,2.3
182,manuk mangkaw,1,PH,1613008654,70,4.8,119.85,82.96,2.17
183,solnechnyy,14,RU,1613008656,88,50.7214,136.6319,9.97,3
184,matara,61,LK,1613008657,82,5.9485,80.5353,72.37,5.84
185,kodinsk,98,RU,1613008658,90,58.6881,99.1844,-6.59,2.64
186,korla,89,CN,1613008660,75,41.7597,86.1469,34.12,7.87
187,tarakan,75,ID,1613008505,94,3.3,117.6333,77,2.3
188,shitanjing,14,CN,1613008570,68,39.2342,106.3439,35.15,12.24
189,lasa,75,IT,1613008666,86,46.6166,10.7002,33.01,8.05
190,kattivakkam,20,IN,1613008667,88,13.2167,80.3167,69.8,1.19
191,nanortalik,16,GL,1613008668,88,60.1432,-45.2371,23.47,11.92
192,fort saint james,0,CA,1613008669,84,54.4333,-124.25,-13.7,2.08
193,nalut,0,LY,1613008532,44,30.3333,10.85,50.29,3.85
194,zhigalovo,100,RU,1613008672,89,54.8097,105.1578,0.97,0.74
195,naze,75,JP,1613008673,88,28.3667,129.4833,60.8,12.66
196,kuhdasht,0,IR,1613008674,49,33.535,47.6061,47.59,4.59
197,rawson,0,AR,1613008676,54,-43.3002,-65.1023,70.25,32.82
198,plettenberg bay,15,ZA,1613008518,91,-34.0527,23.3716,66.04,2.64
199,cabra,90,ES,1613008679,100,37.4725,-4.4421,57.2,4.61
200,vari,20,GR,1613008683,87,37.8312,23.8081,57.99,1.14
201,mehamn,100,NO,1613008685,88,71.0357,27.8492,20.82,3.6
202,ucluelet,40,CA,1613008556,69,48.9329,-125.5528,39,3.44
203,bandarbeyla,100,SO,1613008687,78,9.4942,50.8122,73.04,16.22
204,moultrie,75,US,1613008538,94,31.1799,-83.7891,64.4,4.99
205,yulara,16,AU,1613008691,43,-25.2406,130.9889,91.4,11.5
206,araouane,8,ML,1613008692,18,18.9048,-3.5265,68.22,10.42
207,port blair,80,IN,1613008694,60,11.6667,92.75,78.01,10.07
208,cherskiy,0,RU,1613008528,87,68.75,161.3,-10.28,3.49
209,dunedin,64,NZ,1613008696,50,-45.8742,170.5036,64,1.99
210,harbour breton,0,CA,1613008697,89,47.4833,-55.7983,19.4,27.45
211,pasni,100,PK,1613008699,33,25.2631,63.471,72.52,10.83
212,lata,100,PT,1613008700,96,40.1629,-8.3327,57.99,1.01
213,tiruchchendur,20,IN,1613008701,83,8.4833,78.1167,71.6,3.44
214,samarai,65,PG,1613008702,65,-10.6167,150.6667,86.36,8.61
215,yumen,42,CN,1613008704,77,40.2833,97.2,32.07,11.05
216,tuatapere,100,NZ,1613008705,85,-46.1333,167.6833,52.07,14.61
217,manokwari,100,ID,1613008706,73,-0.8667,134.0833,83.07,2.42
218,georgetown,20,MY,1613008451,78,5.4112,100.3354,82.4,3.44
219,grindavik,75,IS,1613008709,80,63.8424,-22.4338,35.6,14.97
220,port macquarie,40,AU,1613008450,53,-31.4333,152.9167,78.01,8.05
221,corinto,0,GR,1613008711,87,37.9407,22.9573,55.99,5.61
222,isangel,40,VU,1613008714,66,-19.55,169.2667,87.8,5.75
223,talnakh,0,RU,1613008715,80,69.4865,88.3972,-16.24,2.93
224,mbanza-ngungu,100,CD,1613008716,100,-5.25,14.8667,66.79,2.53
225,neutraubling,1,DE,1613008717,78,48.9833,12.2,16,6.15
226,mecca,0,SA,1613008441,54,21.4267,39.8261,73.02,4.16
227,clyde river,0,CA,1613008720,92,70.4692,-68.5914,5,25.34
228,vardo,100,NO,1613008721,87,70.3705,31.1107,24.26,13.33
229,nicoya,0,CR,1613008722,57,10.1483,-85.452,80.6,9.22
230,yima,19,CN,1613008723,55,34.7381,111.8839,47.28,3
231,ivaipora,94,BR,1613008725,82,-24.2478,-51.6847,63.9,3.47
232,malakal,72,SS,1613008726,25,9.5334,31.6605,71.2,4.68
233,alofi,75,NU,1613008727,74,-19.0595,-169.9187,86,9.22
234,lima,0,PE,1613008683,73,-12.0432,-77.0282,80.01,8.05
235,kobryn,100,BY,1613008729,97,52.2138,24.3564,16.83,5.14
236,presidencia roque saenz pena,100,AR,1613008731,83,-26.7852,-60.4388,73,1.99
237,bilibino,85,RU,1613008732,85,68.0546,166.4372,-6.25,2.1
238,bathsheba,40,BB,1613008733,61,13.2167,-59.5167,78.8,21.85
239,krasnyy chikoy,100,RU,1613008735,93,50.3643,108.7512,16.02,7.85
240,pieve di soligo,41,IT,1613008736,95,45.9025,12.1772,46.99,4.74
241,shingu,75,JP,1613008737,43,33.7333,135.9833,51.8,16.11
242,athabasca,99,CA,1613008738,58,54.7169,-113.2854,-16.6,6.91
243,balikpapan,20,ID,1613008740,89,-1.2675,116.8289,84.2,4.61
244,kalawit,1,PH,1613008741,72,8.0667,122.5167,84.47,1.9
245,limbang,75,MY,1613008742,83,4.75,115,82.4,2.3
246,keetmanshoop,60,NA,1613008744,41,-26.5833,18.1333,78.84,8.9
247,maldonado,75,UY,1613008745,88,-34.6667,-54.9167,70,12.66
248,tiksi,8,RU,1613008746,89,71.6872,128.8694,-11.81,4.03
249,griffith,90,US,1613008747,62,41.5284,-87.4237,21.2,5.75
250,waingapu,94,ID,1613008749,66,-9.6567,120.2641,85.35,9.06
251,eenhana,100,NA,1613008750,90,-17.4667,16.3333,67.14,5.08
252,aksarka,100,RU,1613008751,81,66.5606,67.7975,-22.2,1.52
253,niquero,5,CU,1613008752,72,20.0431,-77.5828,76.62,10.49
254,sinfra,13,CI,1613008754,88,6.6167,-5.9167,77,4.61
255,labuhan,100,ID,1613008755,79,-6.8844,112.2051,81.81,4.7
256,lebu,2,CL,1613008756,94,-37.6167,-73.65,59.58,9.1
257,saldanha,0,ZA,1613008757,82,-33.0117,17.9442,64.4,3.44
258,takoradi,1,GH,1613008758,87,4.8845,-1.7554,79.41,7.74
259,ushtobe,100,KZ,1613008760,98,45.2514,77.9838,22.3,11.25
260,karratha,0,AU,1613008761,44,-20.7377,116.8463,93.04,10.96
261,hamilton,90,US,1613008739,86,39.1834,-84.5333,21.99,11.5
262,pangnirtung,42,CA,1613008559,71,66.1451,-65.7125,5.49,2.08
263,longyearbyen,75,SJ,1613008765,72,78.2186,15.6401,6.8,18.41
264,mount hagen,79,PG,1613008766,78,-5.8581,144.2274,71.42,1.9
265,margate,100,GB,1613008767,65,51.3813,1.3862,34,1.01
266,sorrento,100,IT,1613008770,100,40.626,14.3744,50,17.2
267,dangriga,20,BZ,1613008771,83,16.9692,-88.2321,79,6.91
268,terney,0,RU,1613008772,86,45.0503,136.6092,23.74,7.94
269,glasgow,0,GB,1613008773,92,55.8652,-4.2576,21,2.3
270,adrar,0,MR,1613008775,23,20.5022,-10.0711,63.03,9.44
271,kargil,11,IN,1613008776,78,34.5667,76.1,-0.38,1.48
272,ulaangom,7,MN,1613008777,66,49.9811,92.0667,0.27,2.13
273,reinheim,75,DE,1613008778,86,49.8269,8.8361,19.4,2.3
274,sambava,100,MG,1613008781,90,-14.2667,50.1667,75.88,5.73
275,bonavista,100,CA,1613008782,86,48.6499,-53.1147,21,11.5
276,yamethin,0,MM,1613008783,34,20.4333,96.15,73.99,2.48
277,nuuk,75,GL,1613008786,86,64.1835,-51.7216,24.8,3.44
278,mount gambier,100,AU,1613008787,39,-37.8333,140.7667,80.6,10.36
279,okhotsk,100,RU,1613008788,93,59.3833,143.3,24.13,12.68
280,cidreira,21,BR,1613008790,83,-30.1811,-50.2056,73.62,14.34
281,kirensk,88,RU,1613008791,90,57.7853,108.1119,-4.27,1.79
282,fare,1,PF,1613008793,74,-16.7,-151.0167,80.47,20.54
283,haines junction,0,CA,1613008794,57,60.7522,-137.5108,-22,1.59
284,ketchikan,1,US,1613008796,45,55.3422,-131.6461,24.8,3.44
285,kaeo,98,NZ,1613008797,72,-35.1,173.7833,73.99,5.99
286,portsmouth,17,GB,1613008798,85,50.799,-1.0913,30.99,13.33
287,sungaipenuh,53,ID,1613008646,57,-2.0833,101.3833,76.42,1.43
288,florianopolis,0,BR,1613008803,88,-27.6146,-48.5012,71.6,2.3
289,miyako,0,JP,1613008808,68,39.6367,141.9525,38.48,11.21
290,scarborough,79,GB,1613008800,59,54.2797,-0.4044,35.01,5.01
291,ixtapa,90,MX,1613008579,78,20.7,-105.2,69.8,8.05
292,carnarvon,75,AU,1613008816,64,-24.8667,113.6333,75.2,20.71
293,katy,90,US,1613008382,100,29.7858,-95.8244,51.01,8.05
294,san carlos de bariloche,20,AR,1613008581,33,-41.1456,-71.3082,77,8.05
295,alta,90,NO,1613008820,92,69.9689,23.2717,15.8,3.44
296,dakoro,0,NE,1613008821,20,14.5106,6.765,66.88,10.31
297,leningradskiy,0,RU,1613008823,83,69.3833,178.4167,-28.03,6.2
298,piacabucu,0,BR,1613008824,83,-10.4056,-36.4344,78.37,10.45
299,ohara,20,JP,1613008826,40,35.25,140.3833,53.6,12.66
300,thiers,90,FR,1613008827,93,45.8333,3.5,30.2,5.75
301,brae,41,GB,1613008829,82,60.3964,-1.353,34.66,11.12
302,nelson bay,0,AU,1613008830,50,-32.7167,152.15,81,4.61
303,noumea,90,NC,1613008831,61,-22.2763,166.4572,80.6,5.75
304,acoyapa,3,NI,1613008833,75,11.9703,-85.1711,73.85,10.76
305,ribeira grande,40,PT,1613008834,67,38.5167,-28.7,58.91,34.43
306,poum,18,NC,1613008835,74,-20.2333,164.0167,79.32,15.9
307,rabo de peixe,40,PT,1613008837,77,37.8,-25.5833,59,19.57
308,jiblah,0,YE,1613008838,68,13.9216,44.1467,53.1,1.25
309,lagoa,40,PT,1613008840,69,39.05,-27.9833,56.53,38.32
310,wadena,1,US,1613008843,70,46.4425,-95.1361,-11.2,4.61
311,kahului,40,US,1613008596,47,20.8947,-156.47,78.8,21.85
312,tomatlan,0,MX,1613008845,88,19.9333,-105.25,63.93,1.9
313,darhan,100,MN,1613008847,95,49.4867,105.9228,16.23,3.38
314,kasongo-lunda,100,CD,1613008848,89,-6.4667,16.8167,70.77,1.66
315,koumac,28,NC,1613008850,67,-20.5667,164.2833,81.21,11.54
316,isiro,74,CD,1613008851,54,2.7739,27.616,65.37,2.42
317,newport beach,0,US,1613008808,66,33.6189,-117.9289,57.99,4
318,batagay,53,RU,1613008855,84,67.6333,134.6333,-14.42,2.26
319,talaya,100,RU,1613008857,90,61.3833,152.75,1.24,2.21
320,xuddur,67,SO,1613008858,85,4.1213,43.8894,66.25,17.98
321,meulaboh,100,ID,1613008861,85,4.1363,96.1285,79.74,4.68
322,coquimbo,90,CL,1613008863,88,-29.9533,-71.3436,62.6,9.22
323,bria,100,CF,1613008864,29,6.5423,21.9863,63.64,3.33
324,san miguel,0,SV,1613008865,78,13.4833,-88.1833,73.51,2.59
325,behshahr,100,IR,1613008867,46,36.6923,53.5526,57.09,2.1
326,mnogovershinnyy,63,RU,1613008868,95,53.9353,139.9242,12.74,9.22
327,baykit,100,RU,1613008870,84,61.67,96.37,-14.67,2.77
328,buje,90,HR,1613008871,81,45.41,13.6619,50,3.44
329,nassau,90,US,1613008874,55,40.7507,-73.5829,32,1.05
330,olafsvik,100,IS,1613008587,81,64.8945,-23.7142,36.9,19.73
331,cabo san lucas,1,MX,1613008816,68,22.8909,-109.9124,68,17.27
332,marawi,90,PH,1613008878,80,7.9986,124.2928,82,5.01
333,koulikoro,43,ML,1613008879,19,14,-7.75,73.11,8.19
334,sijunjung,100,ID,1613008598,75,-0.6876,100.9537,79.29,1.28
335,tigil,63,RU,1613008882,93,57.8,158.6667,24.24,6.55
336,cumadcad,0,PH,1613008883,71,12.9806,123.7892,83.71,4.83
337,sakakah,0,SA,1613008592,76,29.9697,40.2064,50,5.75
338,contamana,100,PE,1613008886,79,-7.3333,-75.0167,79.2,3.15
339,moron,100,AR,1613008887,86,-34.6534,-58.6198,72,4
340,burnie,98,AU,1613008888,85,-41.0667,145.9167,61,5.01
341,itarema,67,BR,1613008890,83,-2.9248,-39.9167,79.52,10.78
342,llangefni,1,GB,1613008891,80,53.2556,-4.3106,28.4,9.22
343,traverse city,90,US,1613008646,79,44.7631,-85.6206,14,6.91
344,iglino,75,RU,1613008894,84,54.8324,56.4126,-4,6.71
345,vilhena,100,BR,1613008895,99,-12.7406,-60.1458,69.93,1.81
346,pilar,75,BR,1613008862,94,-9.5972,-35.9567,75.2,4.61
347,berlevag,100,NO,1613008898,87,70.8578,29.0864,22.44,8.99
348,lamar,90,US,1613008899,93,33.6668,-95.5836,30.99,14.97
349,danielskuil,100,ZA,1613008900,63,-28.1887,23.5395,68.74,4.03
350,cangzhou,0,CN,1613008902,46,38.3167,116.8667,51.4,13.22
351,porto velho,40,BR,1613008813,94,-8.7619,-63.9039,73.4,2.46
352,dunmore town,57,BS,1613008904,81,25.5,-76.65,75.18,16.91
353,andenes,75,NO,1613008906,59,69.3143,16.1194,28.4,8.05
